Feature	Gain	Cover	Frequency
canarito1	0.00171200495962393	0.00166316027954188	0.00359986154378678
mextraccion_autoservicio	0.00170577122558975	0.000968066326217017	0.00145379023883697
canarito12	0.00169251482066002	0.00150139549927723	0.00283835237106265
canarito38	0.00168611764166642	0.00134446475898975	0.0030460366908965
mplazo_fijo_dolares	0.00167061028812589	0.00892324682328178	0.00166147455867082
ccomisiones_otras	0.00165259142515976	0.00330151265309964	0.00311526479750779
mcuenta_corriente_delta1	0.00165126820297259	0.00277637686464148	0.00318449290411907
canarito48	0.00164508473294229	0.00181890291263435	0.00311526479750779
Visa_msaldopesos_delta1	0.00164466570565301	0.00139111599677492	0.00256143994461752
chomebanking_transacciones_delta1	0.00160134856243107	0.00273917924017641	0.0030460366908965
canarito63	0.00159456568811894	0.00132045018975884	0.00346140533056421
mtarjeta_visa_consumo_delta1	0.00157904349763681	0.00188221801810681	0.00228452751817238
canarito23	0.00157550847840167	0.00118948509569345	0.00290758047767394
mttarjeta_visa_debitos_automaticos_delta1	0.00157224215528672	0.00526864617282346	0.00235375562478366
canarito21	0.00156630655818524	0.00140578893083989	0.00297680858428522
mdescubierto_preacordado	0.00154993431876152	0.00676009079985872	0.00145379023883697
Visa_mlimitecompra	0.00154630674938071	0.00295962626702688	0.00283835237106265
Visa_mpagospesos	0.001527240621931	0.00234208762410133	0.0043613707165109
canarito73	0.00151253037030978	0.00130504655078959	0.00283835237106265
mcuenta_corriente	0.00149557368060128	0.00189619820596383	0.00297680858428522
Master_msaldototal	0.00148675780601931	0.00177732675254803	0.0017307026652821
Visa_msaldototal_delta1	0.00148405108794192	0.00156571081639789	0.00283835237106265
ctransferencias_emitidas_delta1	0.00146870332415837	0.00451062998653311	0.00214607130494981
Visa_mconsumospesos_delta1	0.00146441536523049	0.00244050503400164	0.00283835237106265
mcomisiones_delta1	0.00145171398557068	0.00274294284491717	0.00269989615784008
Master_mlimitecompra	0.00144234501383791	0.00195189500108358	0.00297680858428522
Visa_mlimitecompra_lag1	0.00143741138797571	0.00146925017729321	0.00242298373139495
mautoservicio_delta1	0.00142917911897781	0.00242131121920419	0.00297680858428522
mcaja_ahorro_dolares	0.00141159217576869	0.00261451908557083	0.00242298373139495
mtransferencias_emitidas_delta1	0.00141026287562782	0.00377079791371793	0.00249221183800623
ctarjeta_master	0.00139391188995731	0.000401948431270044	0.000415368639667705
ccajas_consultas_delta1	0.00138294699163443	0.00428499210796	0.000899965385946694
canarito55	0.00133877160830769	0.00119962576141705	0.0026306680512288
Visa_msaldopesos_lag1	0.00132979530823493	0.00176623142561182	0.00359986154378678
Master_mfinanciacion_limite_lag1	0.00132652526138923	0.00139378639106148	0.00290758047767394
mtransferencias_emitidas	0.00130729560517175	0.0020633265500194	0.00346140533056421
cproductos_lag1	0.00128323084736835	0.00156071924783097	0.00221529941156109
Visa_mconsumototal_delta1	0.00128016858700279	0.00164542218074855	0.00249221183800623
cmobile_app_trx	0.00127841181732001	0.00277154662053394	0.00152301834544825
mcuenta_debitos_automaticos_delta1	0.00126588515694023	0.00667912300265966	0.00166147455867082
tmobile_app	0.00125412917078709	0.00679082026246977	0.00117687781239183
Visa_status	0.00123859142220339	0.00204759077245729	0.000553824852890273
ccajas_consultas	0.00122969969286525	0.00432928611070329	0.000761509172724126
mcaja_ahorro_dolares_lag1	0.00121031612658411	0.0020303119738895	0.00221529941156109
mtarjeta_master_consumo	0.00120821114225817	0.00223865017661185	0.00110764970578055
tmobile_app_delta1	0.00119438321295053	0.00377455962052388	0.000761509172724126
mpagomiscuentas_delta1	0.00115845168956043	0.00582856920852996	0.00152301834544825
mcuenta_debitos_automaticos_lag1	0.00112776052562195	0.00388252364255028	0.00221529941156109
mpagomiscuentas_lag1	0.00111977516736406	0.00178139782272904	0.00221529941156109
ccaja_ahorro	0.00108533963010796	0.00314566942946191	0.00110764970578055
Visa_cconsumos	0.00106039903900483	0.00183942528180323	0.00290758047767394
mautoservicio_lag1	0.00105979542627344	0.00252130011913242	0.00408445829006577
Visa_mpagominimo_delta1	0.00103140203598037	0.00139856539092897	0.00242298373139495
cextraccion_autoservicio_lag1	0.000990036776920414	0.00190352233642001	0.00186915887850467
ctarjeta_debito_transacciones_delta1	0.000980806865904832	0.00333680095513949	0.00214607130494981
mtarjeta_visa_consumo_lag1	0.000971901083284803	0.0015907142096681	0.00408445829006577
Visa_mconsumototal_lag1	0.0009616889214157	0.00132916360850057	0.00207684319833853
ccuenta_debitos_automaticos	0.000948859287393306	0.0015773166877997	0.00186915887850467
mcomisiones_otras_delta1	0.000923216687461779	0.000914662236355384	0.00166147455867082
Master_mlimitecompra_lag1	0.000904926240388631	0.00064613292886824	0.00166147455867082
Visa_cconsumos_lag1	0.000894093611135431	0.000946188831589288	0.00179993077189339
mdescubierto_preacordado_delta1	0.000854144766933464	0.0063400740291373	0.000969193492557979
mcomisiones_mantenimiento_lag1	0.000838700104269664	0.00113636759398908	0.00124610591900312
